날짜,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2023-12-04,41,36,38,43,28,38,33,41,28,43,34,27,26,33,31,21,45
2023-12-03,37,38,30,38,37,34,35,37,28,37,34,34,32,31,33,33,35
2023-12-02,34,21,29,37,29,29,21,38,26,38,35,29,23,27,20,19,32
2023-12-01,23,18,19,25,19,23,21,25,19,24,23,21,15,20,15,13,24
